FS,Type,request_size,file_size,count,time (ns),Bandwidth (GB/s),Latency (ns)
Ext2,Quill-mmap,524288,1073741824,139758235813888,100015994,10.735701,48835
Ext2,Quill-mmap,1048576,1073741824,139758235812864,102017958,10.525028,99626
Ext2,Quill-mmap,2097152,1073741824,139758235812352,110872881,9.684441,216548
Ext2,Quill-mmap,4194304,1073741824,139758235812096,131999675,8.134428,515623
Ext2,Quill-mmap,8388608,1073741824,139758235811968,157898518,6.800202,1233582
Ext2,Quill-mmap,16777216,1073741824,139758235811904,197428000,5.438650,3084812
Ext2,Quill-mmap,33554432,1073741824,139758235811872,201724115,5.322823,6303878
Ext2,Quill-mmap,67108864,1073741824,139758235811856,221640790,4.844514,13852549
Ext2,Quill,512,1073741824,2097152,619148385,1.734224,295
Ext2,Quill,1024,1073741824,1048576,354620122,3.027865,338
Ext2,Quill,2048,1073741824,524288,216720191,4.954508,413
Ext2,Quill,4096,1073741824,262144,170964713,6.280488,652
Ext2,Quill,8192,1073741824,131072,133800403,8.024952,1020
Ext2,Quill,16384,1073741824,65536,116435689,9.221759,1776
Ext2,Quill,32768,1073741824,32768,108523737,9.894073,3311
Ext2,Quill,65536,1073741824,16384,104067147,10.317779,6351
Ext2,Quill,131072,1073741824,8192,101446299,10.584337,12383
Ext2,Quill,262144,1073741824,4096,100264930,10.709047,24478
Ext2,Quill,524288,1073741824,2048,100604484,10.672902,49123
Ext2,Quill,1048576,1073741824,1024,102925313,10.432242,100513
Ext2,Quill,2097152,1073741824,512,113296540,9.477269,221282
Ext2,Quill,4194304,1073741824,256,132907879,8.078843,519171
Ext2,Quill,8388608,1073741824,128,155627641,6.899429,1215840
Ext2,Quill,16777216,1073741824,64,185477923,5.789055,2898092
Ext2,Quill,33554432,1073741824,32,201597381,5.326170,6299918
Ext2,Quill,67108864,1073741824,16,207729821,5.168934,12983113
Ext2,Quill-mmap,512,1073741824,140716015616000,124937353,8.594242,59
Ext2,Quill-mmap,1024,1073741824,140716014567424,98265205,10.926979,93
Ext2,Quill-mmap,2048,1073741824,140716014043136,98015528,10.954813,186
Ext2,Quill-mmap,4096,1073741824,140716013780992,105122277,10.214218,401
Ext2,Quill-mmap,8192,1073741824,140716013649920,100056914,10.731311,763
Ext2,Quill-mmap,16384,1073741824,140716013584384,98764474,10.871741,1507
Ext2,Quill-mmap,32768,1073741824,140716013551616,98517734,10.898970,3006
Ext2,Quill-mmap,65536,1073741824,140716013535232,99652923,10.774815,6082
Ext2,Quill-mmap,131072,1073741824,140716013527040,99155073,10.828915,12103
Ext2,Quill-mmap,262144,1073741824,140716013522944,99142065,10.830335,24204
Ext2,Quill-mmap,524288,1073741824,140716013520896,99950309,10.742756,48803
Ext2,Quill-mmap,1048576,1073741824,140716013519872,101852129,10.542164,99464
Ext2,Quill-mmap,2097152,1073741824,140716013519360,109616887,9.795405,214095
Ext2,Quill-mmap,4194304,1073741824,140716013519104,149100577,7.201460,582424
Ext2,Quill-mmap,8388608,1073741824,140716013518976,153364927,7.001221,1198163
Ext2,Quill-mmap,16777216,1073741824,140716013518912,186928441,5.744133,2920756
Ext2,Quill-mmap,33554432,1073741824,140716013518880,215783133,4.976023,6743222
Ext2,Quill-mmap,67108864,1073741824,140716013518864,209143396,5.133998,13071462
Ext2,Quill,512,1073741824,2097152,619031711,1.734551,295
Ext2,Quill,1024,1073741824,1048576,348796295,3.078421,332
Ext2,Quill,2048,1073741824,524288,225308568,4.765650,429
Ext2,Quill,4096,1073741824,262144,171130117,6.274418,652
Ext2,Quill,8192,1073741824,131072,133484340,8.043954,1018
Ext2,Quill,16384,1073741824,65536,128930099,8.328093,1967
Ext2,Quill,32768,1073741824,32768,108563069,9.890489,3313
Ext2,Quill,65536,1073741824,16384,104054482,10.319035,6350
Ext2,Quill,131072,1073741824,8192,101657031,10.562396,12409
Ext2,Quill,262144,1073741824,4096,100444228,10.689931,24522
Ext2,Quill,524288,1073741824,2048,114650057,9.365384,55981
Ext2,Quill,1048576,1073741824,1024,102479792,10.477596,100077
Ext2,Quill,2097152,1073741824,512,114409615,9.385066,223456
Ext2,Quill,4194304,1073741824,256,133895197,8.019271,523028
Ext2,Quill,8388608,1073741824,128,170125560,6.311467,1329105
Ext2,Quill,16777216,1073741824,64,186892845,5.745227,2920200
Ext2,Quill,33554432,1073741824,32,202130383,5.312125,6316574
Ext2,Quill,67108864,1073741824,16,208576677,5.147948,13036042
Ext2,Quill-mmap,512,1073741824,140419662872576,125120814,8.581640,59
Ext2,Quill-mmap,1024,1073741824,140419661824000,112120409,9.576685,106
Ext2,Quill-mmap,2048,1073741824,140419661299712,98458880,10.905485,187
Ext2,Quill-mmap,4096,1073741824,140419661037568,105001848,10.225933,400
Ext2,Quill-mmap,8192,1073741824,140419660906496,99345147,10.808196,757
Ext2,Quill-mmap,16384,1073741824,140419660840960,98924538,10.854151,1509
Ext2,Quill-mmap,32768,1073741824,140419660808192,112573330,9.538155,3435
Ext2,Quill-mmap,65536,1073741824,140419660791808,99334714,10.809331,6062
Ext2,Quill-mmap,131072,1073741824,140419660783616,99430355,10.798934,12137
Ext2,Quill-mmap,262144,1073741824,140419660779520,99390372,10.803278,24265
Ext2,Quill-mmap,524288,1073741824,140419660777472,100093632,10.727374,48873
Ext2,Quill-mmap,1048576,1073741824,140419660776448,117287565,9.154780,114538
Ext2,Quill-mmap,2097152,1073741824,140419660775936,110948735,9.677819,216696
Ext2,Quill-mmap,4194304,1073741824,140419660775680,132424789,8.108314,517284
Ext2,Quill-mmap,8388608,1073741824,140419660775552,154767314,6.937782,1209119
Ext2,Quill-mmap,16777216,1073741824,140419660775488,184979649,5.804648,2890307
Ext2,Quill-mmap,33554432,1073741824,140419660775456,201933366,5.317308,6310417
Ext2,Quill-mmap,67108864,1073741824,140419660775440,221712721,4.842942,13857045
Ext2,Quill,512,1073741824,2097152,614289570,1.747941,292
Ext2,Quill,1024,1073741824,1048576,349048069,3.076200,332
Ext2,Quill,2048,1073741824,524288,216702482,4.954912,413
Ext2,Quill,4096,1073741824,262144,180270530,5.956280,687
Ext2,Quill,8192,1073741824,131072,133846520,8.022187,1021
Ext2,Quill,16384,1073741824,65536,116543446,9.213232,1778
Ext2,Quill,32768,1073741824,32768,109096974,9.842086,3329
Ext2,Quill,65536,1073741824,16384,117592301,9.131055,7177
Ext2,Quill,131072,1073741824,8192,101652581,10.562858,12408
Ext2,Quill,262144,1073741824,4096,100535897,10.680183,24544
Ext2,Quill,524288,1073741824,2048,100506744,10.683281,49075
Ext2,Quill,1048576,1073741824,1024,102871434,10.437706,100460
Ext2,Quill,2097152,1073741824,512,115098896,9.328863,224802
Ext2,Quill,4194304,1073741824,256,133738795,8.028649,522417
Ext2,Quill,8388608,1073741824,128,155275311,6.915084,1213088
Ext2,Quill,16777216,1073741824,64,201493626,5.328912,3148337
Ext2,Quill,33554432,1073741824,32,202578599,5.300371,6330581
Ext2,Quill,67108864,1073741824,16,208743427,5.143835,13046464
Ext2,Quill-mmap,512,1073741824,140514152153088,125079584,8.584469,59
Ext2,Quill-mmap,1024,1073741824,140514151104512,98190742,10.935265,93
Ext2,Quill-mmap,2048,1073741824,140514150580224,98341655,10.918484,187
Ext2,Quill-mmap,4096,1073741824,140514150318080,117772015,9.117122,449
Ext2,Quill-mmap,8192,1073741824,140514150187008,99113559,10.833450,756
Ext2,Quill-mmap,16384,1073741824,140514150121472,98450962,10.906362,1502
Ext2,Quill-mmap,32768,1073741824,140514150088704,98530060,10.897607,3006
Ext2,Quill-mmap,65536,1073741824,140514150072320,99476895,10.793882,6071
Ext2,Quill-mmap,131072,1073741824,140514150064128,112773974,9.521185,13766
Ext2,Quill-mmap,262144,1073741824,140514150060032,99439176,10.797976,24277
Ext2,Quill-mmap,524288,1073741824,140514150057984,99995413,10.737911,48825
Ext2,Quill-mmap,1048576,1073741824,140514150056960,101680468,10.559961,99297
Ext2,Quill-mmap,2097152,1073741824,140514150056448,111019118,9.671684,216834
Ext2,Quill-mmap,4194304,1073741824,140514150056192,133227920,8.059435,520421
Ext2,Quill-mmap,8388608,1073741824,140514150056064,155137836,6.921212,1212014
Ext2,Quill-mmap,16777216,1073741824,140514150056000,186293494,5.763711,2910835
Ext2,Quill-mmap,33554432,1073741824,140514150055968,201817667,5.320356,6306802
Ext2,Quill-mmap,67108864,1073741824,140514150055952,207934666,5.163842,12995916
Ext2,Quill,512,1073741824,2097152,619934805,1.732024,295
Ext2,Quill,1024,1073741824,1048576,349763490,3.069908,333
Ext2,Quill,2048,1073741824,524288,217702626,4.932149,415
Ext2,Quill,4096,1073741824,262144,171600735,6.257210,654
Ext2,Quill,8192,1073741824,131072,145570051,7.376118,1110
Ext2,Quill,16384,1073741824,65536,116426576,9.222480,1776
Ext2,Quill,32768,1073741824,32768,108345504,9.910350,3306
Ext2,Quill,65536,1073741824,16384,103693341,10.354974,6328
Ext2,Quill,131072,1073741824,8192,101448132,10.584146,12383
Ext2,Quill,262144,1073741824,4096,104150223,10.309549,25427
Ext2,Quill,524288,1073741824,2048,100335397,10.701526,48991
Ext2,Quill,1048576,1073741824,1024,102487410,10.476817,100085
Ext2,Quill,2097152,1073741824,512,115571525,9.290713,225725
Ext2,Quill,4194304,1073741824,256,149502086,7.182119,583992
Ext2,Quill,8388608,1073741824,128,154790201,6.936756,1209298
Ext2,Quill,16777216,1073741824,64,185435560,5.790377,2897430
Ext2,Quill,33554432,1073741824,32,216260331,4.965043,6758135
Ext2,Quill,67108864,1073741824,16,208611942,5.147077,13038246
